# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jun  7 22:34:14 2015
#
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
#
rowid,kepoi_name,kepler_name,koi_period,koi_prad,koi_teq,koi_insol
416,K00321.02,Kepler-406 c,4.623335570000,0.76000,1053.0,290.80
417,K00322.01,,5.888835182000,24.91000,1008.0,243.87
418,K00323.01,,5.835983111000,1.93000,892.0,149.39
419,K00324.01,,1.089077452000,1.39000,1913.0,3165.53
420,K00325.01,,7.863363082000,7.53000,1199.0,488.09
421,K00326.01,,8.973478560000,35.06000,2261.0,6178.90
422,K00326.02,,108.540322000000,33.79000,985.0,222.78
423,K00327.01,Kepler-140 b,3.254274054000,1.35000,1323.0,723.71
424,K00327.02,Kepler-140 c,91.351586700000,1.54000,435.0,8.47
425,K00328.01,,2.250826923000,48.81000,1489.0,1161.80
426,K00329.01,,8.589718570000,61.07000,882.0,143.02
427,K00330.01,,7.974198070000,2.16000,1062.0,300.47
428,K00330.02,,1.888979060000,1.03000,1717.0,2056.09
429,K00331.01,,18.684049330000,3.64000,829.0,111.55
430,K00332.01,,5.458498316000,2.18000,1125.0,379.14
431,K00332.02,,6.866785100000,0.81000,1043.0,279.56
432,K00333.01,,13.285356330000,2.18000,893.0,150.50
433,K00334.01,,8.487902940000,6.62000,970.0,208.99
434,K00335.01,,46.566814230000,4.80000,708.0,59.34
435,K00336.01,,19.514822700000,2.22000,988.0,225.55
436,K00337.01,,19.782974150000,1.82000,675.0,48.97
437,K00337.02,,154.607419000000,1.56000,340.0,3.16
438,K00338.01,Kepler-141 c,7.010627450000,38.60000,3021.0,19697.21
439,K00338.02,Kepler-141 b,3.107638730000,16.16000,3961.0,58192.75
440,K00339.01,,1.980357663000,1.50000,1483.0,1143.40
441,K00339.02,,12.834502200000,1.57000,795.0,94.39
442,K00339.03,,35.865730600000,1.61000,564.0,23.98
443,K00340.01,,23.673092809000,18.44000,678.0,49.98
444,K00341.01,Kepler-414 c,7.170732075000,3.00000,895.0,151.65
445,K00341.02,Kepler-414 b,4.699653236000,2.19000,1030.0,266.30
446,K00343.01,Kepler-142 c,4.761705259000,2.78000,1210.0,506.01
447,K00343.02,Kepler-142 b,2.024145594000,1.98000,1610.0,1587.50
448,K00343.03,Kepler-142 d,41.808766800000,1.43000,587.0,27.98
449,K00344.01,,39.309419040000,3.58000,576.0,26.05
450,K00345.01,,29.884857410000,2.77000,453.0,9.95
451,K00346.01,,12.924916230000,2.62000,642.0,40.08
452,K00347.01,,2.671942966000,20.83000,1458.0,1069.47
453,K00348.01,,28.511205250000,8.21000,669.0,47.43
454,K00349.01,,14.386810900000,2.75000,810.0,101.70
455,K00350.01,,12.990634960000,2.16000,839.0,117.10
456,K00351.01,Kepler-90 h,331.601108100000,10.01000,293.0,1.75
457,K00351.02,Kepler-90 g,210.603110500000,6.86000,341.0,3.20
458,K00351.03,Kepler-90 d,59.737034800000,2.55000,519.0,17.18
459,K00351.04,Kepler-90 e,91.940460300000,2.32000,450.0,9.67
460,K00351.05,Kepler-90 c,8.719828530000,1.29000,986.0,223.35
461,K00351.06,Kepler-90 b,7.008280760000,1.15000,1061.0,299.49
462,K00351.07,,124.916337000000,2.46000,406.0,6.43
463,K00352.01,Kepler-143 c,27.082470840000,2.36000,644.0,40.58
464,K00352.02,Kepler-143 b,16.007497540000,1.82000,767.0,81.79
465,K00353.01,,152.105939700000,9.60000,452.0,9.84
466,K00353.02,,30.652937300000,2.38000,771.0,83.32
467,K00353.03,,11.162228500000,1.38000,1079.0,320.63
468,K00354.01,,15.959945130000,2.24000,721.0,63.95
469,K00354.02,,7.378622830000,1.06000,932.0,178.68
470,K00355.01,,4.903321551000,2.05000,1169.0,441.70
471,K00356.01,,1.827082299000,6.18000,1876.0,2925.17
472,K00358.01,,22.845241161000,24.47000,708.0,59.24
473,K00359.01,,5.937202860000,2.04000,899.0,154.08
474,K00360.01,,5.937198040000,1.86000,1059.0,297.14
475,K00361.01,,3.247555219000,1.34000,1176.0,452.61
476,K00362.01,,14.022450658000,15.02000,806.0,99.83
477,K00363.01,,2.442944564000,72.02000,1587.0,1499.89
478,K00364.01,,173.928513380000,,,
479,K00365.01,,81.737806990000,2.13000,381.0,4.97
480,K00365.02,,117.761000000000,0.62000,337.0,3.06
481,K00366.01,,75.112218740000,23.30000,777.0,86.18
482,K00367.01,,31.578659338000,4.47000,563.0,23.77
483,K00368.01,,110.321654340000,18.79000,766.0,81.24
484,K00369.01,Kepler-144 b,5.885281690000,1.10000,1106.0,353.44
485,K00369.02,Kepler-144 c,10.104635050000,1.10000,923.0,171.87
486,K00370.01,Kepler-145 c,42.882324150000,3.83000,719.0,63.25
487,K00370.02,Kepler-145 b,22.950688960000,2.20000,886.0,145.50
488,K00371.01,,498.391140000000,19.37000,344.0,3.32
489,K00371.02,,9.058278560000,2.38000,1309.9,
490,K00372.01,,125.628876210000,8.00000,348.0,3.49
491,K00373.01,,135.187823400000,2.50000,363.0,4.12
492,K00374.01,,172.704978400000,3.13000,376.0,4.72
493,K00375.01,,988.881117700000,10.81000,223.0,0.58
494,K00376.01,,44.146006370000,47.38000,616.0,34.04
495,K00376.02,,1.411627993000,2.86000,1941.0,3353.75
496,K00377.01,Kepler-9 b,19.270824031000,7.96000,661.0,45.05
497,K00377.02,Kepler-9 c,38.907875170000,7.98000,523.0,17.66
498,K00377.03,Kepler-9 d,1.592959750000,1.48000,1517.0,1251.43
499,K00378.01,,4.944033539000,60.56000,1419.0,958.29
500,K00379.01,,6.717254970000,3.00000,1333.0,746.25
501,K00379.02,,23.137662200000,1.97000,883.0,143.46
502,K00380.01,,8.097041500000,6.00000,1269.0,612.51
503,K00381.01,,6.337646702000,116.21000,1351.0,787.89
504,K00382.01,,3.900145486000,7.56000,1253.0,582.32
505,K00383.01,,34.107875190000,,,
506,K00384.01,,5.080058480000,1.92000,1212.0,510.81
507,K00385.01,,13.144975660000,1.80000,767.0,81.84
508,K00386.01,Kepler-146 b,31.158797490000,3.23000,640.0,39.77
509,K00386.02,Kepler-146 c,76.732516800000,2.91000,474.0,11.96
510,K00387.01,,13.899619660000,2.43000,521.0,17.37
511,K00388.01,,6.149552990000,3.47000,1287.0,649.26
512,K00389.01,,3.741232922000,2.23000,947.0,190.22
513,K00390.01,,1.168310262000,1.47000,1579.0,1469.16
514,K00391.01,,25.951934000000,15.85000,865.0,132.40
515,K00392.01,Kepler-147 c,33.416003400000,2.63000,650.0,42.11
516,K00392.02,Kepler-147 b,12.610970800000,1.29000,899.0,154.60
517,K00393.01,,21.416169260000,2.02000,743.0,72.16
518,K00394.01,,12.283541020000,65.04000,914.0,164.91
519,K00395.01,,6.774488800000,3.36000,1023.0,258.90
520,K00396.01,,14.591507230000,486.62000,879.0,140.82
521,K00397.01,,27.677680079000,21.38000,618.0,34.55
522,K00398.01,,51.846885750000,8.95000,416.0,7.05
523,K00398.02,Kepler-148 c,4.180049552000,3.55000,962.0,202.06
524,K00398.03,Kepler-148 b,1.729366467000,1.87000,1291.0,655.74
525,K00399.01,,5.266398298000,50.48000,1163.0,431.87
526,K00400.01,,44.189404000000,58.37000,537.0,19.73
527,K00401.01,Kepler-149 b,29.198983800000,3.77000,531.0,18.75
528,K00401.02,Kepler-149 d,160.020059700000,3.54000,301.0,1.94
529,K00401.03,Kepler-149 c,55.328581300000,1.66000,429.0,7.99
530,K00402.01,,17.177329744000,15.70000,720.0,63.70
531,K00403.01,,21.056492750000,3.43000,654.0,43.14
532,K00404.01,,31.805100640000,78.64000,552.0,21.98
533,K00405.01,,37.609266970000,16.01000,508.0,15.80
534,K00406.01,,49.266832930000,1032.75000,540.0,20.16
535,K00407.01,,3.613758134000,7.14000,1173.0,448.23
536,K00408.01,Kepler-150 c,7.381977254000,3.70000,922.0,170.48
537,K00408.02,Kepler-150 d,12.560927960000,2.88000,772.0,83.88
538,K00408.03,Kepler-150 e,30.826471300000,2.95000,572.0,25.32
539,K00408.04,Kepler-150 b,3.428041680000,1.34000,1189.0,473.14
540,K00409.01,,13.249340590000,2.47000,767.0,81.90
541,K00410.01,,7.216952132000,54.51000,1055.0,292.70
542,K00411.01,,15.852318400000,7.31000,775.0,85.35
543,K00412.01,,4.147020258000,7.43000,1257.0,590.84
544,K00413.01,Kepler-151 b,15.228956980000,2.98000,643.0,40.31
545,K00413.02,Kepler-151 c,24.674642110000,2.09000,547.0,21.16
546,K00414.01,,20.355095573000,18.44000,720.0,63.60
547,K00414.02,,5.922408080000,2.72000,1087.0,329.86
548,K00415.01,,166.787881700000,7.81000,364.0,4.14
549,K00416.01,Kepler-152 b,18.207956930000,3.09000,567.0,24.37
550,K00416.02,Kepler-152 c,88.255354400000,2.56000,335.0,2.97
551,K00416.03,,9.747680260000,0.76000,698.0,56.05
552,K00416.04,,31.532269600000,0.76000,460.8,
553,K00417.01,,19.193106399000,14.51000,656.0,43.77
554,K00418.01,,22.418317293000,10.13000,563.0,23.80
555,K00419.01,,20.131480009000,42.53000,669.0,47.49
556,K00420.01,,6.010384289000,4.02000,768.0,82.31
557,K00421.01,,4.454194338000,12.21000,1016.0,252.22
558,K00422.01,,809.013179000000,14.60000,216.0,0.51
559,K00423.01,Kepler-39 b,21.087194220000,14.77000,873.0,137.06
560,K00423.02,,360.477635000000,11943.80000,339.0,3.11
561,K00424.01,,1.575631547000,20.99000,1578.0,1464.43
562,K00425.01,,5.428344716000,14.48000,1033.0,269.19
563,K00426.01,,16.301392650000,3.64000,805.0,99.08
564,K00427.01,,24.614820730000,3.65000,565.0,24.01
565,K00427.02,,42.949564900000,2.66000,469.0,11.43
566,K00427.03,,117.040498000000,2.99000,336.0,3.00
567,K00428.01,Kepler-40 b,6.873165232000,13.80000,1482.0,1140.56
568,K00429.01,,8.600104109000,4.28000,760.0,78.72
569,K00430.01,,12.376466100000,2.11000,401.0,6.12
570,K00430.02,,9.340526900000,0.71000,440.0,8.90
571,K00431.01,Kepler-153 b,18.870215660000,2.87000,621.0,35.13
572,K00431.02,Kepler-153 c,46.902511200000,2.50000,458.0,10.44
573,K00432.01,,5.263415765000,3.86000,1100.0,345.55
574,K00433.01,,4.030468037000,4.86000,1051.0,288.38
575,K00433.02,,328.239954600000,11.83000,242.0,0.82
576,K00434.01,,22.264814233000,12.49000,589.0,28.55
577,K00435.01,,20.549818830000,3.29000,633.0,37.85
578,K00435.02,,934.094184620000,7.89000,177.0,0.23
579,K00435.03,Kepler-154 b,33.040563500000,1.97000,540.0,20.10
580,K00435.04,,3.932764650000,1.29000,1097.0,342.58
581,K00435.05,Kepler-154 c,62.302787300000,2.73000,437.0,8.63
582,K00435.06,,9.919356840000,1.26000,806.0,99.85
583,K00436.01,,199.839200080000,2662.18000,276.0,1.36
584,K00437.01,,15.841311787000,28.25000,575.0,25.77
585,K00438.01,Kepler-155 b,5.931192939000,1.95000,562.0,23.52
586,K00438.02,Kepler-155 c,52.661583600000,1.76000,271.0,1.28
587,K00439.01,,1.902208556000,3.92000,1271.0,616.28
588,K00439.02,,5.405343830000,,,
589,K00440.01,Kepler-156 c,15.906864370000,2.51000,579.0,26.55
590,K00440.02,Kepler-156 b,4.973451411000,2.51000,853.0,124.98
591,K00441.01,,30.552786800000,73.95000,675.0,49.04
592,K00442.01,Kepler-157 c,13.540568740000,2.33000,762.0,79.88
593,K00442.02,Kepler-157 b,1.732345491000,1.27000,1512.0,1235.77
594,K00442.03,,7.025734740000,1.32000,949.0,191.49
595,K00443.01,,16.217754070000,2.22000,663.0,45.73
596,K00444.01,,11.722921760000,2.13000,797.0,95.29
597,K00445.01,,260.207173310000,,,
598,K00446.01,Kepler-158 b,16.709206920000,2.53000,500.0,14.73
599,K00446.02,Kepler-158 c,28.551568680000,1.90000,418.0,7.21
600,K00447.01,,4.045058973000,63.06000,1127.0,381.17
601,K00448.01,Kepler-159 b,10.139618410000,1.87000,447.0,9.45
602,K00448.02,Kepler-159 c,43.586426090000,2.64000,275.0,1.35
603,K00449.01,,252.078845300000,42.19000,318.0,2.42
604,K00450.01,,27.046266410000,3.68000,636.0,38.62
605,K00451.01,,3.723563550000,3.15000,1387.0,873.97
606,K00452.01,,3.705989551000,2.40000,1281.0,637.42
607,K00453.01,,2.236101829000,18.67000,1255.0,586.38
608,K00454.01,,29.007905380000,2.34000,497.0,14.39
609,K00455.01,,47.878377500000,2.74000,317.0,2.38
610,K00456.01,Kepler-160 c,13.699417220000,3.11000,733.0,68.25
611,K00456.02,Kepler-160 b,4.309201080000,1.78000,1078.0,319.22
612,K00457.01,Kepler-161 b,4.921354681000,2.07000,838.0,116.67
613,K00457.02,Kepler-161 c,7.064256441000,1.96000,743.0,72.02
614,K00458.01,,53.717971070000,8.21000,531.0,18.77
615,K00459.01,Kepler-162 c,19.446386980000,3.28000,681.0,50.73
616,K00459.02,Kepler-162 b,6.919867340000,1.28000,961.0,201.41
617,K00460.01,,17.587523330000,4.17000,719.0,63.20
618,K00460.02,,36.048571600000,1.40000,566.0,
619,K00461.01,,11.344420530000,30.30000,710.0,59.92
620,K00462.01,,1.576344561000,4.54000,1796.0,2460.70
621,K00463.01,,18.477644490000,1.57000,270.0,1.26
622,K00464.01,,58.362049500000,7.04000,446.0,9.33
623,K00464.02,,5.350161983000,2.66000,989.0,226.02
624,K00465.01,,363.706662000000,5.26000,283.0,1.51
625,K00466.01,,9.391039791000,7.89000,902.0,156.74
626,K00467.01,,18.009314436000,5.12000,658.0,44.29
627,K00468.01,,22.184327080000,3.33000,546.0,21.06
628,K00469.01,,10.329066974000,5.28000,901.0,155.98
629,K00470.01,,3.750832285000,4.74000,1129.0,383.77
630,K00471.01,Kepler-163 c,21.347361200000,2.23000,623.0,35.56
631,K00471.02,Kepler-163 b,7.811046730000,1.05000,870.0,135.66
632,K00472.01,,4.243747226000,3.22000,1061.0,299.93
633,K00473.01,,12.706370480000,3.17000,703.0,57.71
634,K00474.01,Kepler-164 c,10.945772220000,2.69000,950.0,192.59
635,K00474.02,Kepler-164 d,28.986832600000,2.46000,687.0,52.56
636,K00474.03,,94.885768000000,3.79000,462.0,10.81
637,K00474.04,Kepler-164 b,5.035065430000,1.45000,1231.0,543.33
638,K00475.01,Kepler-165 b,8.180869530000,2.46000,746.0,73.21
639,K00475.02,Kepler-165 c,15.312976590000,2.24000,605.0,31.71
640,K00476.01,,18.427946240000,2.08000,568.0,24.64
641,K00477.01,,16.542973750000,2.42000,611.0,32.94
642,K00478.01,,11.023474750000,2.11000,418.0,7.23
643,K00479.01,,34.188905210000,3.06000,544.0,20.69
644,K00480.01,,4.301662003000,2.36000,1008.0,244.48
645,K00481.01,Kepler-166 b,7.650241916000,2.39000,780.0,87.56
646,K00481.02,,1.554003928000,1.58000,1326.0,731.43
647,K00481.03,Kepler-166 c,34.259513720000,2.49000,473.0,11.87
648,K00482.01,,4.992713930000,81.84000,1051.0,288.29
649,K00483.01,,4.798599388000,2.49000,980.0,217.77
650,K00484.01,,17.205234830000,2.29000,553.0,22.18
651,K00485.01,,17.907674080000,5.31000,731.0,67.59
652,K00486.01,,22.183296580000,2.06000,583.0,27.32
653,K00487.01,,7.658804140000,2.25000,858.0,128.18
654,K00488.01,,9.378919440000,2.03000,803.0,98.22
655,K00489.01,,2.217038392000,4.07000,1699.0,1968.33
656,K00489.02,,8.874603000000,1.24000,1070.0,309.50
657,K00490.01,Kepler-167 b,4.393156523000,1.71000,899.0,154.44
658,K00490.02,,1071.231934600000,11.11000,144.0,0.10
659,K00490.03,Kepler-167 c,7.406107750000,1.76000,755.0,76.91
660,K00490.04,,21.803876300000,1.39000,527.0,18.25
661,K00491.01,,4.662292970000,20.73000,1164.0,433.93
662,K00492.01,,29.911367940000,4.06000,626.0,36.19
663,K00492.02,,265.296170000000,2.99000,302.0,1.97
664,K00493.01,,2.908460483000,55.64000,1177.0,453.62
665,K00494.01,,25.695782510000,1.68000,315.0,2.32
666,K00495.01,,4.804465121000,4.41000,953.0,194.68
667,K00496.01,,1.616883696000,2.54000,1536.0,1315.58
668,K00497.01,Kepler-168 c,13.193209200000,2.79000,870.0,135.20
669,K00497.02,Kepler-168 b,4.425346210000,1.54000,1252.0,580.32
670,K00498.01,,8.661374000000,1.32000,945.0,188.16
671,K00499.01,,9.668577230000,1.70000,730.0,67.06
672,K00500.01,Kepler-80 b,7.053514449000,2.21000,547.0,21.23
673,K00500.02,Kepler-80 c,9.521650159000,2.27000,495.0,14.22
674,K00500.03,Kepler-80 d,3.072149196000,1.34000,722.0,64.33
675,K00500.04,Kepler-80 e,4.645397088000,1.37000,629.0,37.09
676,K00500.05,,0.986787059000,1.00000,1054.0,291.55
677,K00501.01,,24.796276000000,2.27000,598.0,30.23
678,K00502.01,,5.910388630000,1.59000,937.0,182.47
679,K00503.01,,8.222419656000,2.28000,512.0,16.30
680,K00504.01,,40.606982100000,2.16000,475.0,12.05
681,K00505.01,Kepler-169 e,13.767085390000,2.75000,678.0,49.82
682,K00505.02,Kepler-169 c,6.195436930000,1.47000,884.0,144.20
683,K00505.03,Kepler-169 b,3.250580530000,1.30000,1096.0,341.13
684,K00505.04,Kepler-169 d,8.348188170000,1.91000,800.0,97.06
685,K00505.05,Kepler-169 f,87.090599400000,3.12000,366.0,4.26
686,K00506.01,,1.583160256000,3.08000,1619.0,1625.93
687,K00507.01,,18.492356680000,3.39000,603.0,31.27
688,K00508.01,Kepler-170 b,7.930587745000,2.94000,878.0,140.16
689,K00508.02,Kepler-170 c,16.665911620000,2.72000,685.0,52.11
690,K00509.01,Kepler-171 b,4.166962173000,2.44000,1024.0,259.58
691,K00509.02,Kepler-171 c,11.463473600000,2.64000,731.0,67.48
692,K00509.03,Kepler-171 d,39.602755100000,1.84000,483.0,12.91
693,K00510.01,Kepler-172 b,2.940304111000,2.21000,1253.0,582.69
694,K00510.02,Kepler-172 c,6.389017550000,2.35000,968.0,207.42
695,K00510.03,Kepler-172 d,14.626989520000,2.21000,735.0,68.81
696,K00510.04,Kepler-172 e,35.118522600000,2.41000,549.0,21.40
697,K00511.01,Kepler-173 c,8.005783665000,2.41000,956.0,197.06
698,K00511.02,Kepler-173 b,4.263748470000,1.28000,1179.0,457.15
699,K00512.01,,6.510025300000,2.89000,1017.0,253.24
700,K00513.01,,35.181030400000,4.02000,656.0,43.75
701,K00514.01,,11.755628560000,64.01000,722.0,64.09
702,K00515.01,,17.794159270000,28.92000,604.0,31.53
703,K00516.01,,13.541971590000,2.08000,794.0,93.98
704,K00517.01,,2.752359753000,3.64000,1400.0,907.58
705,K00518.01,Kepler-174 b,13.981772280000,1.88000,507.0,15.58
706,K00518.02,Kepler-174 c,44.000428700000,1.46000,346.0,3.38
707,K00518.03,Kepler-174 d,247.354265000000,2.10000,194.0,0.34
708,K00519.01,Kepler-175 b,11.903508580000,2.72000,827.0,110.54
709,K00519.02,Kepler-175 c,34.035055900000,3.22000,583.0,27.24
710,K00520.01,Kepler-176 c,12.759348340000,2.64000,682.0,51.05
711,K00520.02,Kepler-176 b,5.433121690000,1.41000,906.0,159.51
712,K00520.03,Kepler-176 d,25.752600280000,2.90000,539.0,20.00
713,K00520.04,,51.165790000000,1.54000,429.0,8.01
714,K00521.01,,10.161032261000,4.42000,904.0,157.97
715,K00521.02,,10.820448800000,1.29000,885.0,145.06
716,K00522.01,,12.829936260000,3.49000,733.0,68.31
717,K00523.01,Kepler-177 c,49.411175820000,7.48000,545.0,20.87
718,K00523.02,Kepler-177 b,36.856800800000,3.62000,601.0,30.83
719,K00524.01,,4.592390839000,2.57000,927.0,174.53
720,K00525.01,,11.530263550000,5.05000,873.0,137.08
721,K00526.01,,2.104722184000,2.96000,1367.0,824.28
722,K00527.01,,10.636325230000,1.88000,757.0,77.59
723,K00528.01,Kepler-178 b,9.576664980000,2.83000,881.0,142.50
724,K00528.02,Kepler-178 d,96.678192600000,3.43000,408.0,6.54
725,K00528.03,Kepler-178 c,20.552807930000,2.94000,683.0,51.50
726,K00529.01,,2.023124136000,3.13000,1269.0,612.82
727,K00530.01,,10.940278410000,2.16000,767.0,81.96
728,K00531.01,,3.687469456000,5.69000,689.0,53.38
729,K00532.01,,4.221625357000,2.59000,1177.0,453.20
730,K00533.01,,16.549649340000,2.52000,656.0,43.72
731,K00533.02,,3.524680540000,1.10000,1099.0,344.61
732,K00534.01,Kepler-179 c,6.400147394000,2.26000,807.0,100.33
733,K00534.02,Kepler-179 b,2.735903375000,1.58000,1072.0,312.39
734,K00535.01,,5.852962570000,3.51000,1056.0,293.93
735,K00536.01,,81.169429900000,3.41000,412.0,6.82
736,K00537.01,,2.820192408000,2.17000,1326.0,730.86
737,K00538.01,,21.217089730000,2.60000,706.0,58.63
738,K00539.01,,200.000000000000,,,
739,K00540.01,,25.702781730000,50.89000,563.0,23.68
740,K00541.01,,13.646181920000,2.13000,681.0,50.99
741,K00542.01,Kepler-180 c,41.885483400000,2.69000,540.0,20.05
742,K00542.02,Kepler-180 b,13.817318170000,1.51000,781.0,88.04
743,K00543.01,Kepler-181 c,4.302143627000,2.08000,927.0,174.86
744,K00543.02,Kepler-181 b,3.137848829000,1.33000,1031.0,266.89
745,K00544.01,,3.747811850000,38.00000,1261.0,598.10
746,K00545.01,,1.091733183000,1.08000,1486.0,1153.10
747,K00546.01,Kepler-182 c,20.684223110000,3.69000,742.0,71.48
748,K00546.02,Kepler-182 b,9.825784350000,2.73000,950.0,192.75
749,K00547.01,,25.302923320000,3.77000,519.0,17.15
750,K00547.02,,7.346721840000,0.95000,784.0,
751,K00548.01,,21.300226550000,2.92000,752.0,75.75
752,K00549.01,,10.297677980000,37.05000,857.0,127.49
753,K00549.02,,0.635584244000,31.06000,2170.0,5246.42
754,K00550.01,,13.023658610000,2.22000,737.0,69.76
755,K00551.01,Kepler-183 c,11.637017340000,2.39000,791.0,92.50
756,K00551.02,Kepler-183 b,5.687983100000,2.19000,1004.0,239.99
757,K00552.01,,3.055171250000,965.74000,1358.0,804.33
758,K00553.01,,2.399056569000,2.10000,1353.0,792.76
759,K00554.01,,3.658494470000,7.96000,1233.0,546.49
760,K00555.01,,3.701754280000,1.53000,1049.0,286.23
761,K00555.02,,86.494780700000,2.91000,367.0,4.29
762,K00556.01,,9.501539190000,84.54000,843.0,119.55
763,K00557.01,,15.655626520000,2.97000,623.0,35.62
764,K00558.01,,9.178580570000,2.33000,758.0,77.93
765,K00559.01,,4.331448390000,1.07000,939.0,183.62
766,K00560.01,,23.675176070000,2.81000,527.0,18.28
767,K00561.01,,5.378868441000,1.77000,836.0,115.57
768,K00562.01,,32.632862470000,,,
769,K00563.01,,15.284694970000,1.84000,773.0,84.23
770,K00564.01,,21.053585960000,2.35000,650.0,42.09
771,K00564.02,,127.907577400000,5.80000,356.0,3.80
772,K00564.03,,6.217129200000,1.22000,976.0,214.09
773,K00565.01,,2.340517801000,1.47000,1456.0,1063.80
774,K00566.01,,25.855017860000,2.42000,637.0,38.81
775,K00566.02,,14.157284500000,1.09000,778.0,
776,K00567.01,Kepler-184 b,10.687574790000,2.42000,785.0,89.99
777,K00567.02,Kepler-184 c,20.303024570000,2.04000,634.0,38.26
778,K00567.03,Kepler-184 d,29.022352610000,2.53000,563.0,23.76
779,K00568.01,,3.383538066000,1.33000,1049.0,285.94
780,K00568.02,,2.358951515000,0.80000,1183.0,463.37
781,K00569.01,Kepler-185 c,20.729133580000,1.88000,550.0,21.60
782,K00569.02,Kepler-185 b,1.632918853000,1.16000,1282.0,638.67
783,K00570.01,,12.398955100000,4.49000,910.0,162.36
784,K00571.01,Kepler-186 c,7.267301170000,1.23000,469.0,11.46
785,K00571.02,Kepler-186 d,13.343007890000,1.53000,383.0,5.10
786,K00571.03,Kepler-186 b,3.886789356000,1.05000,578.0,26.38
787,K00571.04,Kepler-186 e,22.407774440000,1.26000,322.0,2.55
788,K00571.05,Kepler-186 f,129.945770000000,1.06000,179.0,0.25
789,K00572.01,Kepler-187 c,10.640222720000,2.58000,910.0,161.98
790,K00572.02,Kepler-187 b,4.938865070000,1.26000,1175.0,451.27
791,K00573.01,Kepler-188 c,5.996534997000,3.08000,1094.0,338.58
792,K00573.02,Kepler-188 b,2.061907358000,1.66000,1562.0,1406.24
793,K00574.01,Kepler-189 c,20.134889680000,2.81000,543.0,20.57
794,K00574.02,Kepler-189 b,10.399901940000,1.33000,677.0,49.66
795,K00575.01,,24.315759920000,2.78000,679.0,50.35
796,K00576.01,,199.442469900000,40.01000,294.0,1.76
797,K00577.01,,39.676961700000,2.98000,473.0,11.85
798,K00577.02,,0.638163204000,0.99000,1876.0,2928.31
799,K00578.01,,6.412515037000,4.03000,1069.0,308.76
800,K00579.01,Kepler-190 b,2.020001021000,1.43000,1186.0,467.85
801,K00579.02,Kepler-190 c,3.763042361000,1.46000,964.0,204.26
802,K00580.01,,6.521210666000,2.60000,932.0,178.27
803,K00581.01,,6.996926554000,3.28000,888.0,147.07
